id,filtered_words,features,label_index
R158,"[tend, rich, heart, seem, establish., sit, serious, role, cut, fund., key, thus, stand, employee, beyond, senior., experts, discuss, ongoing, developments, economic, growth.]","(10000,[1117,1206,1810,2588,3131,3350,3614,4506,4687,5684,5739,6212,6548,6623,6886,6946,8438,8900,9034,9144,9462,9808],[5.523458920524919,4.270695952029551,4.270695952029551,4.830311739964974,4.019381523748645,4.137164559405029,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,4.019381523748645,4.270695952029551,4.830311739964974,4.137164559405029,3.6516567436233283,4.830311739964974,4.607168188650764,2.7508701982851385,2.579019941358479,0.691153161953081,4.019381523748645])",1.0
R097,"[theory, argue, war, tend, news, new., really, explain, line, song., bank, west, black, everything, nature., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,1182,1468,1810,1948,2227,2433,3614,3730,4112,4506,4687,5085,5341,6280,6934,8346,8719,8982,9156,9462],[2.60568818844064,4.137164559405029,4.137164559405029,4.270695952029551,4.019381523748645,2.7200985396183848,4.137164559405029,0.6871770135734415,4.830311739964974,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,5.523458920524919,4.830311739964974,5.523458920524919,4.42484663185681,4.270695952029551,3.6516567436233283,0.691153161953081])",1.0
R092,"[rest, left., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,2227,2708,3614,4506,4687,5134,9462],[2.60568818844064,2.7200985396183848,3.4440173788450834,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,0.691153161953081])",1.0
F172,"[look, collection, bag, rest, offer., back, reach, measure, measure., —, shocking, claims, hoax, surface, internet.]","(10000,[415,503,528,2708,3331,4377,5587,5850,7281,7936,8209,8338,8386,8430,9939],[4.270695952029551,0.691153161953081,4.270695952029551,3.4440173788450834,5.523458920524919,2.60568818844064,4.607168188650764,0.691153161953081,0.6714286566053024,0.691153161953081,4.019381523748645,0.691153161953081,4.019381523748645,4.137164559405029,4.137164559405029])",0.0
R182,"[huge, top, major, always, situation., laugh, nearly, hear, office, fast, series., experts, discuss, ongoing, developments, economic, growth.]","(10000,[477,1058,2198,2866,3614,4506,4687,4842,5328,7098,8344,8667,9011,9034,9144,9263,9462],[4.830311739964974,4.42484663185681,4.019381523748645,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,3.4440173788450834,3.914021008090819,4.270695952029551,5.523458920524919,3.914021008090819,2.7508701982851385,2.579019941358479,4.270695952029551,0.691153161953081])",1.0
F014,"[approach, kind, music, less, door, level., television, include, necessary, house, meeting, water, deep., often, development, husband., —, shocking, claims, secret, cure, surface, internet.]","(10000,[7,20,503,1195,1982,2589,2871,2953,3095,3892,4847,5836,5850,6044,6370,6747,7281,7936,7979,8338,8713,9121,9142],[4.607168188650764,3.914021008090819,0.691153161953081,4.137164559405029,4.830311739964974,4.42484663185681,4.270695952029551,4.019381523748645,4.137164559405029,2.5530444549552183,4.019381523748645,4.270695952029551,0.691153161953081,4.830311739964974,4.270695952029551,2.5530444549552183,0.6714286566053024,0.691153161953081,4.137164559405029,0.691153161953081,4.019381523748645,5.117993812416755,5.117993812416755])",0.0
R230,"[look, congress., relationship, attention, toward, by., experts, discuss, ongoing, developments, election.]","(10000,[1804,2513,3144,3194,3556,3614,4260,4506,4687,9462,9939],[5.523458920524919,5.117993812416755,4.019381523748645,4.019381523748645,2.8844015909096608,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029])",1.0
F223,"[effort, final, today, soldier, economy, matter, can., kitchen, shoulder, suddenly., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[217,503,756,1247,1653,2041,2259,2402,4141,5726,5850,6756,7281,7936,8338,9806,9813],[3.914021008090819,0.691153161953081,3.7316994512968646,5.117993812416755,5.117993812416755,4.42484663185681,2.6902455764687034,4.42484663185681,3.7316994512968646,4.270695952029551,0.691153161953081,4.270695952029551,0.6714286566053024,0.691153161953081,0.691153161953081,4.607168188650764,2.997730276216664])",0.0
R221,"[quality, ok, hotel., hold, set, success, mission, look, enough, my., experts, discuss, ongoing, developments, policy.]","(10000,[2389,2645,3506,3614,4506,4596,4687,4748,5169,5342,6069,6944,9462,9828,9939],[4.270695952029551,3.914021008090819,3.914021008090819,0.6871770135734415,0.691153161953081,4.830311739964974,0.691153161953081,4.830311739964974,4.830311739964974,4.137164559405029,3.4440173788450834,2.7508701982851385,0.691153161953081,4.42484663185681,4.137164559405029])",1.0
R173,"[allow, despite, eight, group., military, board, american, change., history, avoid, project, onto, direction, certain., run, food, actually, edge, half, piece., experts, discuss, ongoing, developments, climate, change.]","(10000,[266,821,1301,1388,1780,2059,2230,3614,3921,4319,4506,4687,4835,5877,6447,6543,7268,7454,7652,8482,8554,8653,9380,9462,9784],[3.8187108282864943,2.849310271098391,3.914021008090819,4.42484663185681,4.270695952029551,5.380491152937407,4.830311739964974,0.6871770135734415,3.7316994512968646,3.577548771469606,0.691153161953081,0.691153161953081,3.914021008090819,4.270695952029551,4.607168188650764,3.914021008090819,5.117993812416755,4.42484663185681,4.270695952029551,5.523458920524919,3.8187108282864943,3.7316994512968646,4.42484663185681,0.691153161953081,5.117993812416755])",1.0
F249,"[always, music, information, indicate., responsibility, approach, executive, structure., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[503,2066,3095,3502,4528,5392,5850,6370,7281,7936,8190,8338,9011,9876,9966],[0.691153161953081,2.7508701982851385,4.137164559405029,4.607168188650764,5.117993812416755,5.523458920524919,0.691153161953081,4.270695952029551,0.6714286566053024,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,2.7508701982851385,4.137164559405029])",0.0
F112,"[choice, ever, per, represent, some., pm, party, audience, carry, second., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[190,298,454,503,1312,1379,2259,5594,5850,6053,7026,7183,7281,7936,8338,8717,9813],[5.117993812416755,4.019381523748645,3.5085558999826545,0.691153161953081,3.7316994512968646,4.019381523748645,2.6902455764687034,4.42484663185681,0.691153161953081,3.577548771469606,4.137164559405029,4.607168188650764,0.6714286566053024,0.691153161953081,0.691153161953081,3.7316994512968646,2.997730276216664])",0.0
R058,"[speak, beyond, knowledge, choose., prevent, including, despite, score, last., life, claim, back, growth, week, again., month, police, close, industry, city, notice, billion, treatment., experts, discuss, ongoing, developments, budget, report.]","(10000,[258,320,1301,1525,1898,1927,3010,3039,3143,3252,3477,3497,3614,3876,4333,4506,4687,4732,4991,5122,5432,5495,5741,7334,7864,8430,8900,8937,9462],[4.270695952029551,4.019381523748645,3.914021008090819,3.914021008090819,4.607168188650764,4.137164559405029,3.914021008090819,5.523458920524919,4.830311739964974,4.270695952029551,5.117993812416755,3.914021008090819,0.6871770135734415,3.914021008090819,5.117993812416755,0.691153161953081,0.691153161953081,3.7316994512968646,2.7200985396183848,3.8187108282864943,2.6902455764687034,4.019381523748645,4.019381523748645,4.607168188650764,4.137164559405029,4.137164559405029,4.607168188650764,3.914021008090819,0.691153161953081])",1.0
R159,"[house, old, campaign, prove., save, history, adult, standard, expect., lawyer, create, unit, production., experts, discuss, ongoing, developments, economic, growth.]","(10000,[72,1404,1640,2967,3614,4506,4520,4687,5105,5836,6335,6543,6675,7083,8219,9021,9034,9144,9462],[3.8187108282864943,4.830311739964974,5.117993812416755,3.914021008090819,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,4.270695952029551,4.830311739964974,3.914021008090819,4.137164559405029,4.42484663185681,5.117993812416755,4.270695952029551,2.7508701982851385,2.579019941358479,0.691153161953081])",1.0
R029,"[along, line, win, yes, indicate., number, support, claim, quite., experts, discuss, ongoing, developments, economic, growth.]","(10000,[1182,2398,2840,3614,4506,4528,4687,5044,8217,8519,8878,8937,9034,9144,9462],[4.137164559405029,4.607168188650764,4.137164559405029,0.6871770135734415,0.691153161953081,5.117993812416755,0.691153161953081,4.019381523748645,3.7316994512968646,4.42484663185681,4.607168188650764,3.914021008090819,2.7508701982851385,2.579019941358479,0.691153161953081])",1.0
R126,"[help, main, choose, evidence, fall, job., activity, soldier, speak, money., audience, week, common, central, plan, early., lot, range, stand, range, nothing, board., experts, discuss, ongoing, developments, research.]","(10000,[25,165,1312,1637,2054,2636,3614,3729,3753,4141,4292,4506,4687,4732,4943,5122,5305,6123,6332,6886,7066,8110,8928,9347,9462,9706],[4.607168188650764,8.274329118810059,3.7316994512968646,3.8187108282864943,4.42484663185681,5.117993812416755,0.6871770135734415,4.270695952029551,4.607168188650764,3.7316994512968646,4.137164559405029,0.691153161953081,0.691153161953081,3.7316994512968646,4.42484663185681,3.8187108282864943,4.830311739964974,4.137164559405029,4.137164559405029,4.137164559405029,2.8844015909096608,3.914021008090819,4.270695952029551,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
R132,"[color, marriage, society, air, ask, occur, part, build., inside, system, dog., often, around, difference, church, exist, kitchen, near., experts, discuss, ongoing, developments, education.]","(10000,[7,88,327,756,1122,1273,1921,3507,3614,3996,4506,4687,5047,5598,6197,6229,6602,6817,7866,8740,9066,9462,9832],[4.607168188650764,4.270695952029551,4.137164559405029,3.7316994512968646,5.523458920524919,3.7316994512968646,4.42484663185681,4.42484663185681,0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,2.6902455764687034,5.117993812416755,4.607168188650764,4.607168188650764,4.270695952029551,5.117993812416755,4.137164559405029,3.577548771469606,3.6516567436233283,0.691153161953081,4.137164559405029])",1.0
R025,"[floor, yeah, tree, article, civil, professor, necessary., prevent, claim, value, relationship, subject, everyone., bring, play, support, level., experts, discuss, ongoing, developments, election.]","(10000,[593,1107,1702,2173,2543,3057,3249,3252,3556,3614,4260,4319,4506,4687,5563,5871,7403,8217,8655,8937,9121,9462],[4.019381523748645,5.523458920524919,3.8187108282864943,4.270695952029551,4.019381523748645,4.42484663185681,3.7316994512968646,4.270695952029551,2.8844015909096608,0.6871770135734415,4.137164559405029,3.577548771469606,0.691153161953081,0.691153161953081,5.117993812416755,4.830311739964974,4.830311739964974,3.7316994512968646,4.42484663185681,3.914021008090819,5.117993812416755,0.691153161953081])",1.0
F214,"[agency, issue, product, adult, recent., time, here., —, shocking, claims, secret, cure, surface, internet.]","(10000,[72,447,503,765,3892,5850,6616,6747,7008,7117,7281,7936,8157,8338],[3.8187108282864943,3.7316994512968646,0.691153161953081,3.577548771469606,2.5530444549552183,0.691153161953081,4.607168188650764,2.5530444549552183,4.830311739964974,4.270695952029551,0.6714286566053024,0.691153161953081,3.8187108282864943,0.691153161953081])",0.0
R177,"[significant, wish, table, produce, traditional, purpose, population, while., doctor, ago., author, child, smile., experts, discuss, ongoing, developments, policy.]","(10000,[495,777,1648,3614,3931,4486,4506,4687,4827,6944,7244,7939,8089,8391,8552,9258,9350,9462],[4.019381523748645,4.830311739964974,4.270695952029551,0.6871770135734415,3.6516567436233283,4.607168188650764,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385,3.8187108282864943,4.019381523748645,4.137164559405029,4.607168188650764,4.830311739964974,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
R196,"[individual, discussion, sell, address., particular, building, ready, though, second., experts, discuss, ongoing, developments, budget, report.]","(10000,[190,1259,3385,3614,4485,4506,4687,4991,5315,5432,5852,6557,8614,8984,9462],[5.117993812416755,4.42484663185681,4.137164559405029,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,2.7200985396183848,4.270695952029551,2.6902455764687034,4.137164559405029,4.137164559405029,4.830311739964974,4.137164559405029,0.691153161953081])",1.0
R135,"[spring, development, do., others, remember, son, assume, common, point., experts, discuss, ongoing, developments, budget, report.]","(10000,[209,454,1644,1862,2664,2871,3614,4506,4687,4991,5432,5685,6332,6940,9462],[4.607168188650764,3.5085558999826545,4.270695952029551,5.117993812416755,4.019381523748645,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,2.7200985396183848,2.6902455764687034,5.117993812416755,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
F152,"[region, else, sense., suddenly, rich, possible, yeah, worry., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[353,503,2259,3249,5034,5850,6100,6212,7281,7936,8159,8338,8581,9231,9813],[3.8187108282864943,0.691153161953081,2.6902455764687034,3.7316994512968646,4.42484663185681,0.691153161953081,4.42484663185681,4.019381523748645,0.6714286566053024,0.691153161953081,3.383392757028649,0.691153161953081,4.42484663185681,5.117993812416755,2.997730276216664])",0.0
F180,"[democrat, go, one, crime, course., school, want, first, occur, put, media, gas., feeling, skill, position, against., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,613,731,815,1209,1339,1921,2679,3892,4499,5234,5417,5850,6403,6451,6747,7281,7712,7936,8338,8871,9544,9968],[0.691153161953081,3.914021008090819,4.137164559405029,4.137164559405029,4.42484663185681,4.42484663185681,4.42484663185681,4.270695952029551,2.5530444549552183,5.117993812416755,3.914021008090819,5.523458920524919,0.691153161953081,4.270695952029551,4.270695952029551,2.5530444549552183,0.6714286566053024,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755,4.137164559405029])",0.0
F003,"[defense, different, moment, medical, available., service, animal, administration, society, democrat, sort., —, shocking, claims, secret, cure, surface, internet.]","(10000,[327,503,2252,2481,3401,3543,3892,5185,5234,5850,6683,6747,7281,7360,7936,8268,8338,9311],[4.137164559405029,0.691153161953081,4.270695952029551,4.270695952029551,4.019381523748645,3.7316994512968646,2.5530444549552183,4.42484663185681,3.914021008090819,0.691153161953081,4.42484663185681,2.5530444549552183,0.6714286566053024,4.019381523748645,0.691153161953081,3.577548771469606,0.691153161953081,4.830311739964974])",0.0
F244,"[true, summer, main, movement, several., fly, together, official., edge, role, training, weight, piece, reach, history, less., mean, high, security, thought., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[74,359,503,909,1637,2116,2634,3133,3350,3486,3921,4461,4921,5294,5382,5850,5944,6543,7188,7281,7538,7936,8004,8312,8338,8386,9481],[5.523458920524919,5.523458920524919,0.691153161953081,4.137164559405029,3.8187108282864943,4.42484663185681,3.8187108282864943,4.830311739964974,4.137164559405029,2.849310271098391,3.7316994512968646,5.523458920524919,2.849310271098391,3.8187108282864943,5.523458920524919,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,0.6714286566053024,4.607168188650764,0.691153161953081,4.270695952029551,3.914021008090819,0.691153161953081,4.019381523748645,4.270695952029551])",0.0
F194,"[pressure, interesting, past, six, animal, head., lose, according, security, still, four, head, town., study, knowledge, society, sense, ago, practice., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[327,503,1064,1243,1896,2066,2634,3567,3593,3634,3712,4224,4422,5401,5447,5661,5850,6278,7281,7360,7564,7864,7936,8338,9275,9876],[4.137164559405029,0.691153161953081,5.117993812416755,4.607168188650764,4.42484663185681,2.7508701982851385,3.8187108282864943,5.523458920524919,5.117993812416755,4.019381523748645,3.914021008090819,4.42484663185681,5.117993812416755,3.914021008090819,3.7316994512968646,3.7316994512968646,0.691153161953081,5.523458920524919,0.6714286566053024,4.019381523748645,3.7316994512968646,4.137164559405029,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385])",0.0
R044,"[book, five, relationship, perform, kitchen, everything, some., later, focus, card, black, argue., experts, discuss, ongoing, developments, policy.]","(10000,[393,560,756,1098,1948,2144,3614,3931,4260,4506,4687,5974,6944,7183,7509,9156,9462],[4.42484663185681,4.270695952029551,3.7316994512968646,4.019381523748645,4.019381523748645,4.137164559405029,0.6871770135734415,3.6516567436233283,4.137164559405029,0.691153161953081,0.691153161953081,3.7316994512968646,2.7508701982851385,4.607168188650764,4.830311739964974,3.6516567436233283,0.691153161953081])",1.0
R141,"[smile, plan., exist, get, live, create, record, reality, chance., shake, listen, woman., experts, discuss, ongoing, developments, economic, growth.]","(10000,[429,493,680,1278,1404,2180,2713,3614,4347,4506,4687,6602,9034,9087,9144,9426,9462,9944],[4.607168188650764,4.42484663185681,4.607168188650764,5.523458920524919,4.830311739964974,4.137164559405029,4.019381523748645,0.6871770135734415,3.914021008090819,0.691153161953081,0.691153161953081,4.270695952029551,2.7508701982851385,5.117993812416755,2.579019941358479,4.137164559405029,0.691153161953081,4.830311739964974])",1.0
R188,"[pressure, let, involve, follow, high., pressure, investment, continue, enter, market., smile, religious, wish, spend, sister, reflect., experts, discuss, ongoing, developments, climate, change.]","(10000,[353,495,743,821,1562,2059,2713,3521,3614,4293,4506,4687,5661,6271,7435,8094,8267,8353,8634,9367,9462],[3.8187108282864943,4.019381523748645,4.270695952029551,2.849310271098391,4.830311739964974,2.6902455764687034,4.019381523748645,4.137164559405029,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,7.463398902593729,3.5085558999826545,4.830311739964974,4.607168188650764,4.42484663185681,4.607168188650764,4.270695952029551,4.607168188650764,0.691153161953081])",1.0
F010,"[painting, perform, task, treatment., yard, happy, note, weight., record, significant, say., —, shocking, claims, aliens, surface, internet.]","(10000,[288,424,503,650,1034,1098,3143,4347,5347,5739,5850,7281,7936,8338,8451,8552,9909],[5.523458920524919,4.270695952029551,0.691153161953081,2.958509563063383,4.607168188650764,4.019381523748645,4.830311739964974,3.914021008090819,4.830311739964974,4.607168188650764,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,3.8187108282864943,4.830311739964974,4.42484663185681])",0.0
R106,"[suffer, religious, anything., couple, attention, spend, yet, dark., experts, discuss, ongoing, developments, economic, growth.]","(10000,[353,3144,3614,4037,4293,4506,4687,6135,6717,7702,7751,9034,9144,9462],[3.8187108282864943,4.019381523748645,0.6871770135734415,4.137164559405029,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755,4.42484663185681,5.523458920524919,2.7508701982851385,2.579019941358479,0.691153161953081])",1.0
R049,"[product, face, treat, national, to., group, south, bed, choice, according, enjoy, much., experts, discuss, ongoing, developments, research.]","(10000,[447,1805,3614,4034,4506,4687,4816,6053,7066,7564,7634,7766,7910,8750,9413,9462,9497],[3.7316994512968646,4.019381523748645,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,3.172083663361442,3.577548771469606,2.8844015909096608,3.7316994512968646,5.523458920524919,3.8187108282864943,4.137164559405029,4.137164559405029,5.523458920524919,0.691153161953081,4.019381523748645])",1.0
R144,"[certain, move, issue., opportunity, include, name, religious, event, simple, fact, there., present, set, group, especially, treat., experts, discuss, ongoing, developments, budget, report.]","(10000,[15,2913,2953,3378,3614,4293,4506,4687,4991,5342,5432,5804,6282,6976,7215,7728,7766,8130,8173,9066,9288,9462],[3.6516567436233283,3.7316994512968646,4.019381523748645,5.117993812416755,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,2.7200985396183848,4.137164559405029,2.6902455764687034,4.607168188650764,4.607168188650764,3.914021008090819,4.42484663185681,4.270695952029551,3.8187108282864943,4.019381523748645,3.8187108282864943,3.6516567436233283,4.270695952029551,0.691153161953081])",1.0
F199,"[room, truth, ahead, across., sea, simple, let, direction, alone, close, field, specific., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[264,494,503,2069,2492,2913,3486,3497,4921,5627,5850,7074,7281,7936,8267,8268,8338,8554,9617],[5.117993812416755,4.830311739964974,0.691153161953081,4.270695952029551,3.8187108282864943,3.7316994512968646,2.849310271098391,3.914021008090819,2.849310271098391,5.523458920524919,0.691153161953081,3.7316994512968646,0.6714286566053024,0.691153161953081,4.42484663185681,3.577548771469606,0.691153161953081,3.8187108282864943,3.914021008090819])",0.0
F215,"[perform, already, police, responsibility., turn, gas, wait, once., customer, station, season, trouble., —, shocking, claims, secret, cure, surface, internet.]","(10000,[317,503,594,1098,1413,2358,2523,3876,3886,3892,5477,5607,5850,6747,7281,7936,8338,8415,8692],[4.830311739964974,0.691153161953081,4.42484663185681,4.019381523748645,4.607168188650764,4.42484663185681,4.830311739964974,3.914021008090819,3.914021008090819,2.5530444549552183,4.42484663185681,4.019381523748645,0.691153161953081,2.5530444549552183,0.6714286566053024,0.691153161953081,0.691153161953081,4.019381523748645,5.117993812416755])",0.0
R176,"[second, require, sound., movement, trial., experts, discuss, ongoing, developments, economic, growth.]","(10000,[3032,3614,4506,4687,5294,5401,8449,9034,9144,9256,9462],[4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,3.8187108282864943,3.914021008090819,4.42484663185681,2.7508701982851385,2.579019941358479,4.137164559405029,0.691153161953081])",1.0
F105,"[radio, production, fire, rather, still, pretty., site, build, effect, million, future, draw., —, shocking, claims, hoax, surface, internet.]","(10000,[503,2837,3014,3712,3759,4377,5191,5850,5891,6324,6488,7281,7936,8338,8353,8651,9086,9324],[0.691153161953081,4.830311739964974,4.270695952029551,3.914021008090819,5.117993812416755,2.60568818844064,4.607168188650764,0.691153161953081,4.137164559405029,4.019381523748645,4.42484663185681,0.6714286566053024,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,4.607168188650764,4.830311739964974])",0.0
F031,"[strategy, financial, cultural, growth., control, hotel, card, project., never, little, event, six, within., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[281,503,1208,1256,1590,2144,2291,2663,4295,5101,5401,5850,7281,7407,7728,7860,7936,8338,9034,9233],[3.7316994512968646,0.691153161953081,2.7200985396183848,3.125563647726549,4.42484663185681,4.137164559405029,4.137164559405029,4.270695952029551,5.117993812416755,5.523458920524919,3.914021008090819,0.691153161953081,0.6714286566053024,4.42484663185681,4.270695952029551,2.849310271098391,0.691153161953081,0.691153161953081,2.7508701982851385,3.8187108282864943])",0.0
R206,"[program, surface, evening, seem., present, decision, economy, program, way., fear, left, old, moment., experts, discuss, ongoing, developments, research.]","(10000,[217,573,1662,2193,3614,4096,4502,4506,4639,4687,5286,7066,7083,7281,8130,9462,9513],[3.914021008090819,8.03876304749729,5.523458920524919,4.270695952029551,0.6871770135734415,5.117993812416755,5.117993812416755,0.691153161953081,4.830311739964974,0.691153161953081,3.914021008090819,2.8844015909096608,4.42484663185681,0.6714286566053024,4.019381523748645,0.691153161953081,4.019381523748645])",1.0
F238,"[region, body, hear, next, reveal, assume., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,841,1507,3892,4842,5850,6747,7281,7936,8159,8273,8338,8550],[0.691153161953081,4.137164559405029,4.607168188650764,2.5530444549552183,4.019381523748645,0.691153161953081,2.5530444549552183,0.6714286566053024,0.691153161953081,3.383392757028649,4.607168188650764,0.691153161953081,4.42484663185681])",0.0
R027,"[ok, people, process, second, may., top, walk, include, describe, rule, hundred, sure., experts, discuss, ongoing, developments, climate, change.]","(10000,[343,821,1173,2059,2645,2953,3614,4263,4506,4687,5175,5328,6142,6572,7085,8040,9256,9462],[4.607168188650764,2.849310271098391,5.117993812416755,2.6902455764687034,3.914021008090819,4.019381523748645,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,3.4440173788450834,4.42484663185681,5.117993812416755,4.270695952029551,3.7316994512968646,4.137164559405029,0.691153161953081])",1.0
F169,"[name, member, fact, cost, when., list, blue, there., product, idea, relate, physical., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[15,447,503,988,1116,2259,4490,5768,5804,5850,5958,6422,6790,7215,7281,7936,8338,8728,9813],[3.6516567436233283,3.7316994512968646,0.691153161953081,4.137164559405029,5.117993812416755,2.6902455764687034,4.019381523748645,4.137164559405029,4.607168188650764,0.691153161953081,4.270695952029551,4.830311739964974,4.42484663185681,4.42484663185681,0.6714286566053024,0.691153161953081,0.691153161953081,3.6516567436233283,2.997730276216664])",0.0
F208,"[election, kid, military., mission, commercial, worry, assume., relate, whole, attack, forward, rise, off., —, shocking, claims, aliens, surface, internet.]","(10000,[132,503,627,650,988,3723,4439,4816,5693,5850,6069,6443,7281,7936,8338,8343,8411,8550,9078],[3.914021008090819,0.691153161953081,4.607168188650764,2.958509563063383,4.137164559405029,4.137164559405029,5.117993812416755,3.172083663361442,4.270695952029551,0.691153161953081,3.4440173788450834,4.019381523748645,0.6714286566053024,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,4.42484663185681,5.523458920524919])",0.0
F212,"[determine, send, water, opportunity, different, career, though., mrs, bag, team., bring, specific, quickly, stand, pass, drop., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[415,503,1256,2059,2589,3057,3391,4930,5523,5850,6021,6683,6886,6976,7281,7734,7860,7936,8338,8392,8852,9012,9751],[4.270695952029551,0.691153161953081,3.125563647726549,2.6902455764687034,4.42484663185681,4.42484663185681,4.019381523748645,3.7316994512968646,4.270695952029551,0.691153161953081,4.019381523748645,4.42484663185681,4.137164559405029,3.914021008090819,0.6714286566053024,4.270695952029551,2.849310271098391,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,5.117993812416755,4.607168188650764])",0.0
F032,"[culture, bit, red, picture, worry, address, assume., represent, size, cold, democrat, one, eight., —, shocking, claims, hoax, surface, internet.]","(10000,[52,460,503,815,1989,2481,3192,3920,4377,4454,5234,5850,7281,7936,8338,8343,8550,8645,8717],[4.42484663185681,5.523458920524919,0.691153161953081,4.137164559405029,4.137164559405029,4.270695952029551,4.019381523748645,4.019381523748645,2.60568818844064,4.607168188650764,3.914021008090819,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,4.607168188650764,3.7316994512968646])",0.0
F109,"[election, want, choice, capital, likely., thousand, common, able, central., statement, resource, threat, little, skill., —, shocking, claims, hoax, surface, internet.]","(10000,[132,503,1590,1670,3496,4377,5850,6053,6241,6271,6332,6541,6798,7281,7712,7936,8070,8113,8338,9817],[3.914021008090819,0.691153161953081,4.42484663185681,4.270695952029551,4.270695952029551,2.60568818844064,0.691153161953081,3.577548771469606,4.830311739964974,3.5085558999826545,4.137164559405029,4.830311739964974,3.8187108282864943,0.6714286566053024,4.607168188650764,0.691153161953081,4.019381523748645,4.830311739964974,0.691153161953081,3.914021008090819])",0.0
R111,"[item, white, section, many, just., even, run, mention, career., experts, discuss, ongoing, developments, policy.]","(10000,[266,1457,1916,2907,3614,4506,4687,5188,5843,6406,6944,6968,9118,9462],[3.8187108282864943,5.523458920524919,4.42484663185681,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029,2.7508701982851385,4.270695952029551,5.523458920524919,0.691153161953081])",1.0
F078,"[central, provide, case, tax, explain, paper, child., grow, name, policy, dark, father., —, shocking, claims, aliens, surface, internet.]","(10000,[15,503,650,697,1655,2404,4142,5341,5850,5946,6342,6587,7281,7936,8338,8690,8928,9132],[3.6516567436233283,0.691153161953081,2.958509563063383,4.019381523748645,5.523458920524919,4.019381523748645,5.117993812416755,4.42484663185681,0.691153161953081,4.607168188650764,4.270695952029551,4.270695952029551,0.6714286566053024,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,5.117993812416755])",0.0
R105,"[author, economy, care, minute, no., yeah, admit, try, although, someone, prove., visit, force, firm, shoulder, want., speak, anyone, main., experts, discuss, ongoing, developments, budget, report.]","(10000,[217,391,666,698,2470,3249,3357,3614,3671,4506,4687,4693,4732,4991,5105,5310,5432,6756,7779,8714,8894,9350,9462,9637,9668],[3.914021008090819,4.42484663185681,4.019381523748645,4.019381523748645,4.830311739964974,3.7316994512968646,4.42484663185681,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,3.7316994512968646,2.7200985396183848,4.607168188650764,4.270695952029551,2.6902455764687034,4.270695952029551,3.8187108282864943,4.270695952029551,4.607168188650764,4.137164559405029,0.691153161953081,5.117993812416755,5.117993812416755])",1.0
